3090	More importantly, after GTOD strategy, unwanted desialylation of sialylated glycans during MS was suppressed.
3091	The detection limit of the assay is desirable since the nanogram of N-glycans derived from 0.16 μg ovalbumin could be detected.
3092	The assay demonstrated good stability (RSD≤2.95%, within 10 days), reliable reproducibility (RSD = 2.96%, n = 7) and a desirable linear dynamic range from 78 nmol/mL to 10 μmol/mL.
3093	The strategy has been successfully applied to MS analysis of reducing glycans from human milks, neutral and sialylated O-, N-glycans from glycoproteins, and reducing glycans derived from glycosphingolipids, presenting neater [M]+ signals which allow detection of more low-abundance glycans and assignation of Neu5Ac vs. Neu5Gc or fucose vs. hexose in glycans due to the absence of the ambiguous interpretation from multiple peaks (ion adducts [M+Na]+ and [M+K]+).
3094	Moreover, the GTOD assay prevents desialylation during MALDI-TOF-MS profiling and enables distinct linkage-specific characterization of terminal sialic acids of N-glycans derived from human serum protein when combines with an esterification.
3095	Novel TiO2/Fe/Fe3C-biochar composite, as a heterogeneous catalyst, has been synthesized by a single-step route, where sewage sludge (SS) and different ratios of nanoparticles (NPs: Fe and Ti) impregnated with chitosan using coagulation and flocculation techniques for subsequent thermal decomposition at 800 °C.
3096	The physiochemical properties of samples have been characterized thoroughly and employed in methylene blue (MB) degradation tests.
3097	It was found that NPs ratio and chitosan support have significant influences on the properties and catalytic activity of catalysts.
3098	Chitosan inclusion successfully improves the surface area and mesoporosity of composites, while high contents of Fe integration reduce surface area and active site (Fe3C) due to Fe0 agglomeration.
3099	Though, Ti incorporation produces Ti3+ that activated photosensitivity.
3100	Catalyst with the high mesoporous surface, Ti3+, selective Fe3C, and small Fe0 shows superior MB removal competency through concurrent adsorption, photodegradation, and H2O2 activation.
3101	Primarily OH and some O2- radicles participating in the degradation reactions evident from scavenging experiments.
3102	The maximum MB removal capacity evaluated as 376.9 mg L-1 in neutral pH.
3103	Moreover, the catalyst exhibits excellent material stability, recyclability, easy separability, and low Fe-ion leaching (0.11 mg L-1) after catalysis.
3104	This study provided new insight into a low-cost and environmentally friendly route of catalyst synthesis using SS, NPs, and chitosan, which concurrently advantageous to SS disposal and wastewater treatment.
3105	Bortezomib and autologous hematopoietic stem cell transplantation (ASCT) are both active regimen in AL amyloidosis.
3106	In this study, we assessed safety and efficacy of combination of bortezomib in the induction, conditioning and consolidation with ASCT in patients with newly diagnosed AL amyloidosis.
3107	Treatment schedule consisted of two cycles of bortezomib and dexamethasone (BD) induction therapy, ASCT treatment (the conditioning regimen consisted of melphalan and bortezomib), and four additional 21-day cycles of bortezomib treatment after ASCT.
3108	Twenty-one patients were enrolled in the study.
3109	Nine patients had cardiac involvement.
3110	The overall response rate (ORR) was 90% (18/20) at 12 months after ASCT in evaluable patients, including 10 patients (50%) with complete response, 7 patients (35%) with very good partial response.
3111	The organ response rate was 72.2%.
3112	The renal and cardiac response was 55% and 40% at 12 months after ASCT respectively, and reached to 66.7% and 50% at 24 months.
3113	Peripheral neuropathy and infection were the common adverse events during the treatment, and five patients have been discontinued bortezomib for neuropathy.
3114	No death occurred in this study.
3115	After a median follow-up of 53 months, the overall survival was 100%, and the estimated progression free survival was 79.9% at 60 months.
3116	Data from this study demonstrate that incorporating bortezomib into induction, conditioning and consolidation with ASCT yielded a high rate of hematologic response with tolerable toxicity in patients with AL amyloidosis.
